filename,Transcript
speaker35_m_n_utt25.wav,wis rampung anggonmu sinau
speaker35_m_n_utt26.wav,kula wangsul rumiyin nggih
speaker35_m_n_utt27.wav,dipun aturi lenggah
speaker35_m_n_utt28.wav,k wan napa sing wernan ireng
speaker35_m_n_utt29.wav,mbakku lagi ngumbah klambi
speaker35_m_n_utt30.wav,pancen bener omonganmu kuwi
speaker37_m_n_utt01.wav,esuk esuk aku biasane ngombe kopi anget neng pawon
speaker37_m_n_utt02.wav,sepur saka stasiun kene asring telat teka
speaker37_m_n_utt03.wav,bengi mau aku krungu udan deres karo gludhug
speaker37_m_n_utt04.wav,adhiku seneng nonton kartun saben minggu esuk
speaker37_m_n_utt05.wav,kowe wis ngabarake ibu durung yen arep mulih telat
speaker37_m_n_utt06.wav,sepedha motor paklik lagi didandani ning bengkel kampung
speaker37_m_n_utt07.wav,aku kelingan jaman cilik seneng dolanan layangan neng sawah
speaker37_m_n_utt08.wav,tangga ngarep lagi gawe pesta ulang tahun kanggo anake
speaker37_m_n_utt09.wav,mbokne lagi nganakak arisan neng ruang tamu
speaker37_m_n_utt10.wav,yen wengi aku seneng maca buku sadurunge turu
speaker37_m_n_utt11.wav,kowe tulung kirimi aku lokasi nganggo whatsapp yo
speaker37_m_n_utt12.wav,dina senin biasane dalan menyang kampus rame banget
speaker37_m_n_utt13.wav,aku kepengin liburan neng pantai nanging durung ana biaya
speaker37_m_n_utt14.wav,saben jumuwah aku lunga jumatan bareng bapak
speaker37_m_n_utt15.wav,wiwit wingi aku wiwit diet ora mangan gorengan akeh akeh
speaker37_m_n_utt16.wav,adhiku latihan nari jawa kanggo pentas sekolah
speaker37_m_n_utt17.wav,bengi iki aku arep lembur nggarap tugas nganti rampung
speaker37_m_n_utt18.wav,pak guru maringi piagam kanggo siswa sing paling rajin
speaker37_m_n_utt19.wav,aku kesel amarga sak dina muter muter golek kerjaan
speaker37_m_n_utt20.wav,kowe nek dolan ojo lali pamitan dhisik karo wong tuwa
speaker37_m_n_utt21.wav,saben tanggal tua wong wong padha ngirit jajan
speaker37_m_n_utt22.wav,radio lawas ning omah simbah isih bisa diuripake
speaker37_m_n_utt23.wav,saka ndhuwur gunung pemandangane apik banget
speaker37_m_n_utt24.wav,aku lagi ngenteni kurir paket neng ngarep omah
speaker37_m_n_utt25.wav,kowe tulung lebokake sandhalku neng rak cedhak lawang
speaker37_m_n_utt26.wav,bocah cilik kuwi ngguyu terus merga digodhani mbakne
speaker37_m_n_utt27.wav,aku wis janji ora telat meneh mlebu kelas
speaker37_m_n_utt28.wav,dina iki aku sinau nyetir mobil karo bapak
speaker37_m_n_utt29.wav,yen ana tamu ibu mesthi nyuguhke teh anget lan roti
speaker37_m_n_utt30.wav,aku arep ngirit dhuwit kanggo tuku laptop anyar taun ngarep
speaker38_f_n_utt01.wav,bu kulo badhe maem napa sampun mateng
speaker38_f_n_utt02.wav,le ojo lali nyapu plataran dhisik yooo sadurunge lunga sekolah
speaker38_f_n_utt03.wav,pak tivine diuripke sek yo ar p nd lok b rita
speaker38_f_n_utt04.wav,bu guru kulo dereng mangertos carane ngitung niki
speaker38_f_n_utt05.wav,kanca kanca ayo sinau bareng sore iki ben luwih ngerti
speaker38_f_n_utt06.wav,wingi aku ora mlebu sekolah merga lara weteng
speaker38_f_n_utt07.wav,bu pinten regine sayur kangkung sak iket niki
speaker38_f_n_utt08.wav,tukune loro wae bu nek iso regan dipangkas sithik yo
speaker38_f_n_utt09.wav,wah pasar rame tenan dina iki nganti angel parkir
speaker38_f_n_utt10.wav,wah parine wis temungkul ngesuk iso di panen
speaker38_f_n_utt11.wav,ayo cepet cepet ngarit sadurunge udan teka
speaker38_f_n_utt12.wav,traktor durung tekan dadi kudu macul d w dhisik
speaker38_f_n_utt13.wav,pak tugasipun sampun mantun badhe kulo kirim liwat email nggih
speaker38_f_n_utt14.wav,rapat karo pimpinan dijadwalak jam loro awan aja lali teka tr p wektu
speaker38_f_n_utt15.wav,printer rusak maneh kudu dicek staff it
speaker38_f_n_utt16.wav,wah wis suwe ora ketemu bocah saiki wis gedh tenan
speaker38_f_n_utt17.wav,ayo padha mangan bareng iki ana sayur asem karo iwak pitik
speaker38_f_n_utt18.wav,simbahe nyritakak jaman biy n nalika isih kerja neng kutha
speaker38_f_n_utt19.wav,pak rt rencana gugur gunung kapan arep dilakoni
speaker38_f_n_utt20.wav,warga sedaya disuwun rawuh dateng balai dusun wengi niki
speaker38_f_n_utt21.wav,yen kabeh setuju ayo kita sareng sareng wiwiti program kebersihan lingkunganipun
speaker38_f_n_utt22.wav,kahanane apik tenan gunung katon cetha saka k n
speaker38_f_n_utt23.wav,ayo foto bareng neng pinggir segara cahya suryane ayu tenan
speaker38_f_n_utt24.wav,tiket mlebu regan mung sepuluh ewu murah tenan
speaker38_f_n_utt25.wav,mas bis menyang solo mangkat jam pira
speaker38_f_n_utt26.wav,aku arep mudik ngesuk muga muga dalan lancar
speaker38_f_n_utt27.wav,aja lali tuku oleh oleh kanggo keluarga neng omah
speaker38_f_n_utt28.wav,matur nuwun sanget sampun rawuh ing acara mantenan putra kula
speaker38_f_n_utt29.wav,sugeng rawuh mugi mugi bebrayanipun pinaringan rahayu lan langgeng
speaker38_f_n_utt30.wav,ayo padha ngucapak donga bareng kanggo pengantin anyar iki
speaker39_f_nn_utt01.wav,aku arep menyang pasar bebarengan karo ibu kanggo tuku kelopo
speaker39_f_nn_utt02.wav,wingi bengi aku ora turu amarga nggarap tugas
speaker39_f_nn_utt03.wav,tugas iki angel banget aku ora gelem nggarap
speaker39_f_nn_utt04.wav,arep menyang endi dino iki
speaker39_f_nn_utt05.wav,nang endi kowe saiki aku kepengin ketemu kowe
speaker39_f_nn_utt06.wav,saben bengi aku ora iso turu mikirno awakmu
speaker39_f_nn_utt07.wav,ibu lagi masak sego ing pawon kakak uga melu nulungi
speaker39_f_nn_utt08.wav,bapak lagi moco koran ing ngarep omah karo ngombe kopi
speaker39_f_nn_utt09.wav,aku arep menyang panggonan servis amarga hpku rusak
speaker39_f_nn_utt10.wav,ojo lali ngajak aku yen kowe wisuda mengko
speaker39_f_nn_utt11.wav,aku tuku buku nanging ora tau diwaca
speaker39_f_nn_utt12.wav,ojo mlayu mlayu mengko iso tibo
speaker39_f_nn_utt13.wav,wingi aku menyang jakarta bebarengan karo konco koncoku numpak mobil
speaker39_f_nn_utt14.wav,rego roti iki selawe
speaker39_f_nn_utt15.wav,ojo lali nggarap tugasmu tenggat wis meh entek
speaker39_f_nn_utt16.wav,angel yen pikirmu koyok ngono
speaker39_f_nn_utt17.wav,jadi wong kok seenaknya nindakake liyan
speaker39_f_nn_utt18.wav,kowe ngerti panggonan tuku kembang ora
speaker39_f_nn_utt19.wav,dino iki aku ulang tahun
speaker39_f_nn_utt20.wav,ibu menyang melayat omahe tangga almarhum seda sore iki
speaker39_f_nn_utt21.wav,aku nggarap tugas bareng konco koncoku ing perpustakaan sore iki
speaker39_f_nn_utt22.wav,jaketku ilang kebawa angin nalika dijemur
speaker39_f_nn_utt23.wav,motor iku mogok amarga maksa nyebur banjir nganti dhadha
speaker39_f_nn_utt24.wav,aku arep menyang pasar sore iki kanggo tuku sayur lan woh wohan
speaker39_f_nn_utt25.wav,aku seneng ndeleng srengenge surup saka bukit ing pinggir desa
speaker39_f_nn_utt26.wav,aku pengin sinau basa jawa luwih akeh supaya gampang cerito karo simbah
speaker39_f_nn_utt27.wav,bapak lan ibu tansah menehi piwulang supaya aku lan adikku dadi anak sing apik lan sopan
speaker39_f_nn_utt28.wav,aku kroso seneng banget amarga iso ketemu konco lawas sing wis suwe ora ketemu
speaker39_f_nn_utt29.wav,dheweke kerep njupuk foto kembang kembang ing kebon nalika musim semi teka
speaker39_f_nn_utt30.wav,aku kesel pengin cepet cepet mulih
speaker40_f_nn_utt01.wav,sugeng enjing kadospundi kabaripun
speaker40_f_nn_utt02.wav,regane murah lan terjangkau
speaker40_f_nn_utt03.wav,regane cabe larang
speaker40_f_nn_utt04.wav,kowe neng endi
speaker40_f_nn_utt05.wav,kowe lagi apa
speaker40_f_nn_utt06.wav,bapak nembe maos koran wonten teras
speaker40_f_nn_utt07.wav,panjenengan badhe ngunjuk menapa teh napa kopi
speaker40_f_nn_utt08.wav,ibu nembe masak rendang kagem dhahar siang
speaker40_f_nn_utt09.wav,kowe wis adus durung
speaker40_f_nn_utt10.wav,aku kudu mangkat saiki
speaker40_f_nn_utt11.wav,aku lagi sinau basa jawa
speaker40_f_nn_utt12.wav,aku ora seneng pedhes
speaker40_f_nn_utt13.wav,kowe lagi ngrungokke apa
speaker40_f_nn_utt14.wav,dalemipun panjenengan wonten pundi
speaker40_f_nn_utt15.wav,iku dudu duwekku lho
speaker40_f_nn_utt16.wav,iki rasane pait banget
speaker40_f_nn_utt17.wav,iku kucingku jenenge miko
speaker40_f_nn_utt18.wav,bapakku lagi kerja ning kantor
speaker40_f_nn_utt19.wav,ibuku lagi masak ning pawon
speaker40_f_nn_utt20.wav,mangga dipun dhahar sekulipun
speaker40_f_nn_utt21.wav,lawange tulung ditutup ya
speaker40_f_nn_utt22.wav,omahku rada adoh saka kene
speaker40_f_nn_utt23.wav,sesuk esuk aku arep lunga
speaker40_f_nn_utt24.wav,ibu lagi nyirami kembang neng kebon
speaker40_f_nn_utt25.wav,simbah nembe sare wonten kamar
speaker40_f_nn_utt26.wav,simbah lagi masak jangan asem
speaker40_f_nn_utt27.wav,dino iki hawane panas banget
speaker40_f_nn_utt28.wav,kucingipun panjenengan lucu sanget
speaker40_f_nn_utt29.wav,aku arep tuku sego goreng siji
speaker40_f_nn_utt30.wav,mangga kula dherekaken wangsul
speaker41_m_nn_utt01.wav,sugeng enjang mugi dinten panjenengan kaleksanan sae
speaker41_m_nn_utt02.wav,menawi panjenengan kersa mangga pinarak sekedhap
speaker41_m_nn_utt03.wav,ing griya sampun dipun siapaken dhaharan esuk
speaker41_m_nn_utt04.wav,sedaya berkas punika saged panjenengan tingali rumiyin
speaker41_m_nn_utt05.wav,wonten rapat cendhak ing ruang tengah
speaker41_m_nn_utt06.wav,pakaryan dinten punika sampun kasebar dhumateng sedaya anggota
speaker41_m_nn_utt07.wav,rawuhe panjenengan sampun dinungu dening para kanca
speaker41_m_nn_utt08.wav,wonten kabar enggal ingkang kedah dipun rembug
speaker41_m_nn_utt09.wav,undhang undhang punika saged dipun waca kanthi teliti
speaker41_m_nn_utt10.wav,ing papan punika kedah tansah resik lan tertib
speaker41_m_nn_utt11.wav,nedha awan badhe dipun wiwiti jam setunggal
speaker41_m_nn_utt12.wav,tetep sumangga dipun aturaken pendapat panjenengan
speaker41_m_nn_utt13.wav,wonten tugas alit ingkang kedah dipun rampungaken rumiyin
speaker41_m_nn_utt14.wav,sanadyan udan aktivitas tetep saged lumampah sae
speaker41_m_nn_utt15.wav,para mahasiswa dipun aturi nyerat cathetan ringkes
speaker41_m_nn_utt16.wav,wonten pawartos bilih dalan ageng sakmenika sesek
speaker41_m_nn_utt17.wav,punika minangka draf awal kangge dipun koreksi bebarengan
speaker41_m_nn_utt18.wav,sepedha motoripun sampun dipun siapaken wonten garasi
speaker41_m_nn_utt19.wav,sinten kemawon saged nyuwun salinan data punika
speaker41_m_nn_utt20.wav,ingkang remen sinau saged ngginakaken ruangan perpustakaan
speaker41_m_nn_utt21.wav,punika wekdal ingkang trep kangge ngrembag proyek
speaker41_m_nn_utt22.wav,regane bahan baku menika mundhak sekedik
speaker41_m_nn_utt23.wav,sakwise rampung makarya para kanca saged ngaso sekedhap
speaker41_m_nn_utt24.wav,punika jadwal anyar kangge minggu ngajeng
speaker41_m_nn_utt25.wav,para tamu dipun tampi kanthi sareh lan bektiya
speaker41_m_nn_utt26.wav,bus niki rawuhe wonten watara jam kalih
speaker41_m_nn_utt27.wav,sinten kemawon ingkang mbetahaken piranti saged nyuwun wonten lobi
speaker41_m_nn_utt28.wav,wonten papan informasi ing ngarep kangge para rawuh
speaker41_m_nn_utt29.wav,sesaji dokumen punika kedah dipun serahaken sedinten malih
speaker41_m_nn_utt30.wav,ing wekdal sonten badhe wonten pandamelan cekak
speaker42_m_nn_utt01.wav,selamat pagi kowe wis tangi jam pira
speaker42_m_nn_utt02.wav,aku arep nyuci motor ning ngarep omah
speaker42_m_nn_utt03.wav,kowe wis ngombe obat durung iki
speaker42_m_nn_utt04.wav,tulung ambekke klambi saka jemuran ya
speaker42_m_nn_utt05.wav,aku lagi nonton berita ning televisi
speaker42_m_nn_utt06.wav,adhiku lagi dolanan layang layang ning alun
speaker42_m_nn_utt07.wav,bapak arep lunga menyang jakarta besok
speaker42_m_nn_utt08.wav,ibu lagi nyetrika klambi ning kamar
speaker42_m_nn_utt09.wav,aku kepengin tuku sepatu anyar ning mall
speaker42_m_nn_utt10.wav,kowe arep ngaji ning masjid ora
speaker42_m_nn_utt11.wav,aku seneng mangan mie ayam pedes
speaker42_m_nn_utt12.wav,sesuk aku arep ujian bahasa indonesia
speaker42_m_nn_utt13.wav,ayo main game bareng ning warnet
speaker42_m_nn_utt14.wav,kowe lagi repot apa saiki iso ora
speaker42_m_nn_utt15.wav,aku arep ngopi ning warung kopi
speaker42_m_nn_utt16.wav,tulung kancani aku tuku buku sekolah
speaker42_m_nn_utt17.wav,aku wis beres mandi ganti baju
speaker42_m_nn_utt18.wav,kowe tau lunga menyang surabaya durung
speaker42_m_nn_utt19.wav,aku lagi nunggu bis ning terminal
speaker42_m_nn_utt20.wav,aja lali ngunci motor yen wis tekan
speaker42_m_nn_utt21.wav,aku kepengin belajar bahasa jawa luwih becik
speaker42_m_nn_utt22.wav,langite mendung peteng arep udan deres
speaker42_m_nn_utt23.wav,kowe wis nggarap pr matematika durung
speaker42_m_nn_utt24.wav,aku arep nyapu halaman ngarep omah
speaker42_m_nn_utt25.wav,tulung bukakke pintune aku lali kunci
speaker42_m_nn_utt26.wav,aku lagi pengin males malesan dina iki
speaker42_m_nn_utt27.wav,kowe iso ngajak aku dolan ora
speaker42_m_nn_utt28.wav,aku kepengin sinau naik sepedha motor
speaker42_m_nn_utt29.wav,ayo makan siang bareng ning kantin
speaker42_m_nn_utt30.wav,sugeng sonten aku arep mulih saiki
speaker43_m_nn_utt01.wav,aku arep lunga menyang pasar dina iki
speaker43_m_nn_utt02.wav,kowe wis mangan durung
speaker43_m_nn_utt03.wav,mbok yo ojo rame rame ing omah
speaker43_m_nn_utt04.wav,bapak bali saka kantor awan mau
speaker43_m_nn_utt05.wav,dina iki udan deres banget
speaker43_m_nn_utt06.wav,adikku seneng dolanan bal ing halaman
speaker43_m_nn_utt07.wav,kowe kudu sinau luwih rajin
speaker43_m_nn_utt08.wav,ibuku masak sayur bening kanggo awan
speaker43_m_nn_utt09.wav,sepur mau teka luwih awal
speaker43_m_nn_utt10.wav,ayo padha tindak menyang sekolah bareng bareng
speaker43_m_nn_utt11.wav,aku krungu swara musik saka kamar mburi
speaker43_m_nn_utt12.wav,dheweke ora gelem ngomong apa apa
speaker43_m_nn_utt13.wav,kucingku turu ing kursi nganti sore
speaker43_m_nn_utt14.wav,kowe tuku roti nang warung ngarep omah ya
speaker43_m_nn_utt15.wav,aku kudu cepet cepet merampungake tugas iki
speaker43_m_nn_utt16.wav,esuk mau aku ketemu kancaku nang terminal
speaker43_m_nn_utt17.wav,bapak lagi ngresiki kebon mburi
speaker43_m_nn_utt18.wav,dina minggu biasane aku istirahat ing omah
speaker43_m_nn_utt19.wav,kowe ojo lali nggawa payung yen metu
speaker43_m_nn_utt20.wav,mbakyuku tuku sandhangan anyar ning mall
speaker43_m_nn_utt21.wav,aku kepengin sinau basa jawa luwih jero
speaker43_m_nn_utt22.wav,sepur menyang solo bakal mangkat jam wolu
speaker43_m_nn_utt23.wav,dheweke pesen wedang jahe rong gelas
speaker43_m_nn_utt24.wav,adik cilikku nangis amarga dolanane rusak
speaker43_m_nn_utt25.wav,aku arep ngirim paket menyang kantor pos
speaker43_m_nn_utt26.wav,kowe krungu kabar anyar saka desa mburi
speaker43_m_nn_utt27.wav,ibuku lagi nggawe kue kanggo ulang taun
speaker43_m_nn_utt28.wav,dina iki angine kenceng banget
speaker43_m_nn_utt29.wav,bocah bocah padha dolanan layangan ing lapangan
speaker43_m_nn_utt30.wav,aku wis suwe ora dolan menyang omah mbah
speaker44_m_nn_utt01.wav,sugeng enjang panjenengan sampun tangi
speaker44_m_nn_utt02.wav,kula ajeng ngresiki kamar rumiyin
speaker44_m_nn_utt03.wav,panjenengan saged nyuwun tulung dhateng kula menawi perlu
speaker44_m_nn_utt04.wav,dinten punika kula badhe tindak dhateng perpustakaan
speaker44_m_nn_utt05.wav,kula nyuwun pangapunten amargi teka sakedhik telat
speaker44_m_nn_utt06.wav,monggo panjenengan lungguh rumiyin
speaker44_m_nn_utt07.wav,mugi pakaryan panjenengan dinten menika kalampahan kanthi lancar
speaker44_m_nn_utt08.wav,kula badhe mundhut dhaharan wonten warung wingking kampus
speaker44_m_nn_utt09.wav,panjenengan sampun maos pengumuman saking bapak dosen
speaker44_m_nn_utt10.wav,menawi wonten tugas enggal sumangga dipun aturaken dhateng kula
speaker44_m_nn_utt11.wav,kula saweg ngentosi kancaku wonten ngarsanipun gedhong kuliah
speaker44_m_nn_utt12.wav,panjenengan kersa ngunjuk teh anget utawi wedang jahe
speaker44_m_nn_utt13.wav,dinten minggu kula ajeng ngunjungi kulawarga wonten griya
speaker44_m_nn_utt14.wav,mugi panjenengan boten kesupen ngirim file tugas menika
speaker44_m_nn_utt15.wav,kula remen sanget sinau basa jawi bareng kanca kanca
speaker44_m_nn_utt16.wav,menawi wonten lepat pangandikan kula nyuwun pangapunten sanget
speaker44_m_nn_utt17.wav,panjenengan sampun nedha enjang sakderengipun mlebet kelas
speaker44_m_nn_utt18.wav,kula ajeng nyiapake presentasi kangge sesuk enjang
speaker44_m_nn_utt19.wav,panjenengan saged paring piwulang dhateng kula babagan topik menika
speaker44_m_nn_utt20.wav,kula badhe ngirimi panjenengan cathetan saking kuliah wau
speaker44_m_nn_utt21.wav,panjenengan sageda ngandikani kula menawi jadwalipun owah
speaker44_m_nn_utt22.wav,sakwise kuliah kula ajeng tindak dhateng perpustakaan fakultas
speaker44_m_nn_utt23.wav,mugi panjenengan saget ngaso sakedhik amargi sampun kesel
speaker44_m_nn_utt24.wav,kula nyuwun idin medal sakedhap saking kelas
speaker44_m_nn_utt25.wav,panjenengan sampun nampi email saking sekretariat fakultas
speaker44_m_nn_utt26.wav,dinten punika kula saweg makarya tugas kelompok wonten laboratorium
speaker44_m_nn_utt27.wav,kula ajeng mundhut kopi wonten kantin kangge ngilangi ngantuk
speaker44_m_nn_utt28.wav,mugi panjenengan kersa ndherek rembugan ing rapat enjing
speaker44_m_nn_utt29.wav,menawi panjenengan boten mangertos kita saged sinau bebarengan
speaker44_m_nn_utt30.wav,sakwise rampung tugas kula ajeng mulih dhateng griya
speaker45_m_nn_utt01.wav,sugeng enjing mugi panjenengan tansah wilujeng
speaker45_m_nn_utt02.wav,mangga rawuh rumiyin
speaker45_m_nn_utt03.wav,kula nyuwun tulung sakedhap kemawon
speaker45_m_nn_utt04.wav,kula badh tindak dhateng kantor rumiyin
speaker45_m_nn_utt05.wav,mugi panjenengan tansah pinaringan kasehatan
speaker45_m_nn_utt06.wav,kula nyuwun pangapunten bilih wonten lepat
speaker45_m_nn_utt07.wav,mangga dipun lenggah mriki
speaker45_m_nn_utt08.wav,kula badh nedha sekedhap
speaker45_m_nn_utt09.wav,sumangga kula bantu menawi dipun butuhake
speaker45_m_nn_utt10.wav,panjenengan sampun dhahar dereng
speaker45_m_nn_utt11.wav,kula nyuwun idin tindak sakedhap
speaker45_m_nn_utt12.wav,matur nuwun sanget dhumateng panjenengan
speaker45_m_nn_utt13.wav,kula badh wau nindakaken tugas
speaker45_m_nn_utt14.wav,kula nyuwun sepisanan menawi wonten kalepatan
speaker45_m_nn_utt15.wav,mangga dipun aturi mlebet
speaker45_m_nn_utt16.wav,kula badh sinau rumiyin
speaker45_m_nn_utt17.wav,mugi dinten panjenengan kaparingan kelancaran
speaker45_m_nn_utt18.wav,panjenengan saged ngantos sekedhap
speaker45_m_nn_utt19.wav,kula nuwun tulung dipun terangaken malih
speaker45_m_nn_utt20.wav,kula badh wangsul sak menika
speaker45_m_nn_utt21.wav,mangga dipun cekapaken rumiyi
speaker45_m_nn_utt22.wav,sampun ngantos kuatir sedaya saged dipun atur
speaker45_m_nn_utt23.wav,kula nyuwun pangestu panjenengan
speaker45_m_nn_utt24.wav,menawi kersa mangga tindak bareng
speaker45_m_nn_utt25.wav,kula badh ngresiki griya rumiyin
speaker45_m_nn_utt26.wav,panjenengan saged paring wekdal sekedhap
speaker45_m_nn_utt27.wav,kula badh tumut rapat
speaker45_m_nn_utt28.wav,matur nuwun panjenengan sampun mbiyantu kula
speaker45_m_nn_utt29.wav,kula nyuwun idin ngaso sekedhap
speaker45_m_nn_utt30.wav,mugi sedaya pakaryan panjenengan lancar
speaker46_f_nn_utt01.wav,pakdhe nyambut gawe ning pabrik gula saben esuk jam pitu
speaker46_f_nn_utt02.wav,budhe masak gudeg kanggo acara mantenan mengko sore
speaker46_f_nn_utt03.wav,kangmas tuku sepeda motor anyar ning kutha jogja
speaker46_f_nn_utt04.wav,mbakku sinau basa inggris ning sekolah saben dina rebo lan kemis
speaker46_f_nn_utt05.wav,bocah bocah dolanan layangan ning alun alun nalika angin gedhe
speaker46_f_nn_utt06.wav,simbok ngumbah klambi kotor nganggo mesin cuci wingi esuk
speaker46_f_nn_utt07.wav,eyang putri ndongeng crita ramayana marang putu putune saben bengi
speaker46_f_nn_utt08.wav,paklik ndandani motor rusak ning bengkel kaliyan kancane
speaker46_f_nn_utt09.wav,bu guru mulang matematika marang murid muride kanthi sabar banget
speaker46_f_nn_utt10.wav,bocah cilik mangan soto ayam ning warung pinggir dalan karo bapake
speaker46_f_nn_utt11.wav,mbah kakung maca koran esuk sambil ngombe kopi panas
speaker46_f_nn_utt12.wav,pak lurah ngundang warga desa kanggo rembug pembangunan posyandu
speaker46_f_nn_utt13.wav,cah angon nggiring wedhus wedhuse ning padang rumput ijo
speaker46_f_nn_utt14.wav,ibu nyapu latar omah nganggo sapu lidi saben esuk
speaker46_f_nn_utt15.wav,kangmas nggawa tas sekolah abot banget amarga kebak buku pelajaran
speaker46_f_nn_utt16.wav,simbah wedok ngemas kembang setaman kanggo sesaji ning pura
speaker46_f_nn_utt17.wav,bocah lanang main bal balan ning lapangan desa nganti sore
speaker46_f_nn_utt18.wav,mbakyu nyulam kain batik nganggo jarum alus nganti wengi
speaker46_f_nn_utt19.wav,bocah cilik nangis ngamuk jalaran kelalen tuku jajan
speaker46_f_nn_utt20.wav,paklik nyiram taneman kembang ning ngarep omah saben awan
speaker46_f_nn_utt21.wav,bapak nelpon adhine sing kerja ning luar negeri nganthi tahun ngarep
speaker46_f_nn_utt22.wav,simbah lanang ngombe jamu godhog kanggo njaga kesehatan
speaker46_f_nn_utt23.wav,bocah loro dolanan congklak ning teras omah sakwise udan
speaker46_f_nn_utt24.wav,cah cilik nggoleki kunang kunang ning kebon wong tuwane nalika wengi
speaker46_f_nn_utt25.wav,bocah bocah padha golek iwak ning kali nganggo jala cilik
speaker46_f_nn_utt26.wav,mbakyu ngukus lepet ketan kanggo dagangan esuk
speaker46_f_nn_utt27.wav,bapak ngukur lemah kanggo dibangun omah mengko sesuk
speaker46_f_nn_utt28.wav,bocah cilik nyiram kembang mawar nganggo kaleng bekas
speaker46_f_nn_utt29.wav,adik ngancani simbah menyang pasar tuku kebutuhan pawon
speaker46_f_nn_utt30.wav,ibu ngajari cara nggawe jamu tradisional marang ibu ibu
speaker48_m_n_utt01.wav,aku duwe kabar apik
speaker48_m_n_utt02.wav,tulung bukakna lawange
speaker48_m_n_utt03.wav,aku kesel amarga dalane macet banget
speaker48_m_n_utt04.wav,aku lunga dhisik
speaker48_m_n_utt05.wav,ayo cepet cepetan lunga supaya ora kasep
speaker48_m_n_utt06.wav,aku kudu cepet mulih
speaker48_m_n_utt07.wav,aja lali nggawa payung
speaker48_m_n_utt08.wav,yen kabeh wis siap ayo langsung diwiwiti
speaker48_m_n_utt09.wav,bakal udan rauh
speaker48_m_n_utt10.wav,aku kudu sinau kanggo ujian
speaker48_m_n_utt11.wav,aja sembrono nalika nggawe keputusan
speaker48_m_n_utt12.wav,yen metu saka omah aja lali ngunci lawang
speaker48_m_n_utt13.wav,saben masalah nduweni solusi
speaker48_m_n_utt14.wav,aku ora enak badan wingi
speaker48_m_n_utt15.wav,kowe kudu luwih percaya diri
speaker48_m_n_utt16.wav,piye kabarmu dina iki
speaker48_m_n_utt17.wav,sugeng sonten panjenengan sibuk nopo mboten
speaker48_m_n_utt18.wav,sugeng rawuh ayo mlebu dhisik
speaker48_m_n_utt19.wav,muga muga dina iki lancar
speaker48_m_n_utt20.wav,kowe saiki ana ing ngendi
speaker48_m_n_utt21.wav,aku pengin lunga adoh saka kene
speaker48_m_n_utt22.wav,ayo mulih sadurunge udan
speaker48_m_n_utt23.wav,aku arep menyang pasar tuku woh wohan
speaker48_m_n_utt24.wav,suwun wis mbantu
speaker48_m_n_utt25.wav,pira regane iki
speaker48_m_n_utt26.wav,hawane adhem banget esuk iki
speaker48_m_n_utt27.wav,ngombe kopi saben dina iku ora sehat
speaker48_m_n_utt28.wav,aku ora ngerti tegese kuwi apa
speaker48_m_n_utt29.wav,dalane macet merga preinan
speaker48_m_n_utt30.wav,panganan ing omah wis rampung
speaker49_f_nn_utt01.wav,kucinge luwe kae wenehi panganan
speaker49_f_nn_utt02.wav,film e apik tenan kowe kudu nonton
speaker49_f_nn_utt03.wav,hawane semanak enak gawe turu
speaker49_f_nn_utt04.wav,sendalku ilang siji nang endi yo
speaker49_f_nn_utt05.wav,aku lagi ngenteni paket durung teko teko
speaker49_f_nn_utt06.wav,tulung jogo omah sedilut aku arep tuku opo opo
speaker49_f_nn_utt07.wav,kowe karo sopo
speaker49_f_nn_utt08.wav,aku lagi ora duwe duwit
speaker49_f_nn_utt09.wav,ayo budhal saiki
speaker49_f_nn_utt10.wav,aku lagi nunggu kancaku
speaker49_f_nn_utt11.wav,sik sedelok yo
speaker49_f_nn_utt12.wav,ora popo santai wae
speaker49_f_nn_utt13.wav,jaremu wingi piye
speaker49_f_nn_utt14.wav,aku lali durung gowo dompet
speaker49_f_nn_utt15.wav,arep nang endi
speaker49_f_nn_utt16.wav,lagi ngopo
speaker49_f_nn_utt17.wav,wis mangan durung
speaker49_f_nn_utt18.wav,kabare piye
speaker49_f_nn_utt19.wav,aku arep mangkat kerjo
speaker49_f_nn_utt20.wav,aku arep adus sik
speaker49_f_nn_utt21.wav,mengko mampir omahku yo
speaker49_f_nn_utt22.wav,dino iki panas banget
speaker49_f_nn_utt23.wav,ketoke arep udan
speaker49_f_nn_utt24.wav,kowe sido lungo ora
speaker49_f_nn_utt25.wav,wetengku kembung kakehan ngombe
speaker49_f_nn_utt26.wav,regane piro iki
speaker49_f_nn_utt27.wav,ayo mangan bareng
speaker49_f_nn_utt28.wav,tulung jupukno buku kuwi
speaker49_f_nn_utt29.wav,acarane mulai jam piro
speaker49_f_nn_utt30.wav,aku luwih seneng teh tinimbang kopi
speaker50_m_nn_utt01.wav,sampeyan badhe tindak dhateng pundi
speaker50_m_nn_utt02.wav,aku arep lunga nang kantor desa
speaker50_m_nn_utt03.wav,enten urusan napa dhateng mrika
speaker50_m_nn_utt04.wav,panjenengan kok piyambakan kesahipun
speaker50_m_nn_utt05.wav,nalika dina senin dalu sampeyan napa enten acara
speaker50_m_nn_utt06.wav,yen lowong mangga pinarak mriki
speaker50_m_nn_utt07.wav,saestu kula mboten ngapusi
